ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Canal_Venda,Cidade,Estado,Valor_Bruto,Valor_Desconto,Valor_Total
1055,2025-05-01,1031,Garrafa Térmica,Esportes,39.12,1,0.0,Cartão de Débito,Site,Ilhéus,BA,39.12,0.0,39.12
3836,2025-05-01,1336,Cadeira,Casa,250.03,3,0.0,Boleto,Marketplace,Rio de Janeiro,RJ,750.09,0.0,750.09
2360,2025-05-01,1926,Perfume,Beleza,199.83,2,0.0,Cartão de Crédito,Site,Campos,RJ,399.66,0.0,399.66
1354,2025-05-01,2035,Mesa,Casa,626.61,2,15.0,Cartão de Crédito,Site,Betim,MG,1253.22,187.983,1065.237
5887,2025-05-01,2061,Luminária,Casa,78.91,4,0.0,Cartão de Débito,Site,Ribeirão Preto,SP,315.64,0.0,315.64
5280,2025-05-01,2373,Tapete,Casa,220.69,2,0.0,Cartão de Débito,Site,Betim,MG,441.38,0.0,441.38
4965,2025-05-01,1986,Shampoo,Beleza,33.13,1,15.0,Pix,Marketplace,Petrópolis,RJ,33.13,4.9695,28.160500000000003
993,2025-05-01,1336,Luminária,Casa,102.51,1,0.0,Pix,App,Ilhéus,BA,102.51,0.0,102.51
2384,2025-05-01,2071,Almofada,Casa,45.175,1,10.0,Cartão de Débito,Marketplace,Itabira,MG,45.175,4.5175,40.6575
3182,2025-05-01,2498,Notebook,Eletrônicos,3815.26,2,0.0,Boleto,App,Ilhéus,BA,7630.52,0.0,7630.52
451,2025-05-01,1374,Halter,Esportes,145.38,1,0.0,Pix,App,Niterói,RJ,145.38,0.0,145.38
1741,2025-05-01,1203,Monitor,Eletrônicos,875.94,4,10.0,Pix,Site,Rio de Janeiro,RJ,3503.76,350.37600000000003,3153.384
3018,2025-05-01,1905,Tênis,Roupas,297.1,2,0.0,Boleto,App,Petrópolis,RJ,594.2,0.0,594.2
634,2025-05-01,1648,Corda,Esportes,32.25,1,0.0,Pix,App,Campinas,SP,32.25,0.0,32.25
3184,2025-05-01,1684,Notebook,Eletrônicos,3332.67,1,10.0,Cartão de Crédito,Site,Itabira,MG,3332.67,333.26700000000005,2999.4030000000002
1375,2025-05-01,2369,Panela,Casa,157.5,1,0.0,Pix,Marketplace,Campos,RJ,157.5,0.0,157.5
586,2025-05-01,1201,Notebook,Eletrônicos,3326.72,3,0.0,Boleto,Marketplace,Ilhéus,BA,9980.16,0.0,9980.16
2732,2025-05-02,1436,Sabonete,Beleza,9.85,1,0.0,Cartão de Crédito,App,Ilhéus,BA,9.85,0.0,9.85
2802,2025-05-02,2371,Maquiagem,Beleza,101.54,1,15.0,Cartão de Débito,Marketplace,Contagem,MG,101.54,15.231,86.30900000000001
2682,2025-05-02,1322,Cadeira,Casa,224.15,2,0.0,Boleto,Site,Petrópolis,RJ,448.3,0.0,448.3
2227,2025-05-02,1159,Camiseta,Roupas,56.54,1,0.0,Cartão de Débito,Site,Ribeirão Preto,SP,56.54,0.0,56.54
4064,2025-05-02,2361,Jaqueta,Roupas,200.18,1,0.0,Cartão de Crédito,Marketplace,Campinas,SP,200.18,0.0,200.18
5349,2025-05-02,1673,Perfume,Beleza,200.61,2,5.0,Cartão de Crédito,Marketplace,Campos,RJ,401.22,20.061000000000003,381.15900000000005
579,2025-05-02,2278,Corda,Esportes,35.77,1,15.0,Cartão de Crédito,App,Feira de Santana,BA,35.77,5.3655,30.404500000000002
3350,2025-05-02,1767,Bicicleta,Esportes,1381.52,1,0.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,1381.52,0.0,1381.52
5809,2025-05-02,1627,Hidratante,Beleza,39.8,1,0.0,Pix,Marketplace,Campos,RJ,39.8,0.0,39.8
4613,2025-05-02,1020,Maquiagem,Beleza,82.21,1,15.0,Cartão de Débito,Site,Campinas,SP,82.21,12.331499999999998,69.8785
61,2025-05-02,2332,Monitor,Eletrônicos,913.46,3,15.0,Boleto,Marketplace,Feira de Santana,BA,2740.38,411.057,2329.3230000000003
1967,2025-05-02,1176,Shampoo,Beleza,30.8,2,5.0,Cartão de Crédito,Site,Itabira,MG,61.6,3.08,58.52
2506,2025-05-02,1119,Tapete,Casa,206.22,2,5.0,Cartão de Crédito,Site,Salvador,BA,412.44,20.622,391.818
1542,2025-05-02,2200,Perfume,Beleza,186.54,4,0.0,Cartão de Crédito,Marketplace,Campinas,SP,746.16,0.0,746.16
4769,2025-05-03,1389,Luva,Esportes,51.01,1,5.0,Boleto,App,Petrópolis,RJ,51.01,2.5505,48.4595
4365,2025-05-03,1334,Perfume,Beleza,198.1,1,5.0,Cartão de Crédito,App,Feira de Santana,BA,198.1,9.905000000000001,188.195
787,2025-05-03,1479,Teclado,Eletrônicos,163.88,3,0.0,Cartão de Débito,App,Contagem,MG,491.64,0.0,491.64
5744,2025-05-03,1328,Cadeira,Casa,270.15,2,15.0,Cartão de Débito,Marketplace,Petrópolis,RJ,540.3,81.04499999999999,459.255
2728,2025-05-03,2200,Bola,Esportes,70.725,3,15.0,Boleto,Site,Santos,SP,212.17499999999998,31.826249999999995,180.34875
5203,2025-05-03,1002,Bicicleta,Esportes,1445.86,2,0.0,Cartão de Débito,Marketplace,Betim,MG,2891.72,0.0,2891.72
1210,2025-05-03,1691,Teclado,Eletrônicos,144.69,3,0.0,Boleto,App,São Paulo,SP,434.07,0.0,434.07
1837,2025-05-03,1326,Monitor,Eletrônicos,786.62,3,5.0,Pix,Marketplace,Petrópolis,RJ,2359.86,117.99300000000001,2241.867
1627,2025-05-03,2463,Tapete,Casa,204.45,1,0.0,Cartão de Débito,App,Petrópolis,RJ,204.45,0.0,204.45
3023,2025-05-03,1432,Halter,Esportes,146.97,1,0.0,Cartão de Débito,Marketplace,Campos,RJ,146.97,0.0,146.97
3633,2025-05-03,1824,Garrafa Térmica,Esportes,50.19,4,15.0,Boleto,Marketplace,Vitória da Conquista,BA,200.76,30.113999999999997,170.646
3145,2025-05-03,2315,Protetor Solar,Beleza,60.53,2,0.0,Cartão de Crédito,Site,Salvador,BA,121.06,0.0,121.06
5090,2025-05-03,2429,Corda,Esportes,35.54,4,0.0,Pix,App,Salvador,BA,142.16,0.0,142.16
3183,2025-05-03,1598,Boné,Roupas,49.96,3,15.0,Cartão de Débito,App,Campinas,SP,149.88,22.482,127.398
3731,2025-05-03,2016,Tapete,Casa,217.19,4,0.0,Boleto,Marketplace,Campinas,SP,868.76,0.0,868.76
3900,2025-05-03,1667,Mouse,Eletrônicos,78.54,1,10.0,Cartão de Crédito,App,Salvador,BA,78.54,7.854000000000001,70.686
692,2025-05-03,1247,Hidratante,Beleza,39.54,1,5.0,Boleto,App,Campinas,SP,39.54,1.977,37.563
2704,2025-05-03,1147,Cadeira,Casa,272.16,1,0.0,Cartão de Débito,Marketplace,Niterói,RJ,272.16,0.0,272.16
81,2025-05-03,1516,Mesa,Casa,641.19,1,0.0,Boleto,Site,Salvador,BA,641.19,0.0,641.19
5095,2025-05-03,1446,Mouse,Eletrônicos,79.52,1,0.0,Cartão de Crédito,App,Itabira,MG,79.52,0.0,79.52
4429,2025-05-03,1238,Notebook,Eletrônicos,3564.86,1,10.0,Boleto,Marketplace,Santos,SP,3564.86,356.48600000000005,3208.3740000000003
549,2025-05-03,1631,Panela,Casa,126.87,3,5.0,Boleto,Marketplace,Ribeirão Preto,SP,380.61,19.0305,361.5795
2191,2025-05-03,2335,Camiseta,Roupas,51.73,1,0.0,Boleto,App,Rio de Janeiro,RJ,51.73,0.0,51.73
5133,2025-05-03,1912,Notebook,Eletrônicos,3089.99,2,15.0,Boleto,App,Salvador,BA,6179.98,926.9969999999998,5252.983
172,2025-05-04,1562,Jaqueta,Roupas,220.06,2,0.0,Pix,Marketplace,Contagem,MG,440.12,0.0,440.12
3728,2025-05-04,1660,Protetor Solar,Beleza,61.95,3,0.0,Cartão de Débito,Site,Vitória da Conquista,BA,185.85000000000002,0.0,185.85000000000002
4768,2025-05-04,2331,Vestido,Roupas,197.61,1,0.0,Cartão de Crédito,App,Santos,SP,197.61,0.0,197.61
3121,2025-05-04,1264,Tênis,Roupas,291.33,2,0.0,Cartão de Débito,App,Santos,SP,582.66,0.0,582.66
2636,2025-05-04,2217,Bola,Esportes,77.99,2,15.0,Boleto,Marketplace,Petrópolis,RJ,155.98,23.397,132.583
5617,2025-05-04,1209,Bicicleta,Esportes,1627.62,1,0.0,Pix,App,Ilhéus,BA,1627.62,0.0,1627.62
2750,2025-05-04,1274,Protetor Solar,Beleza,49.39,1,0.0,Cartão de Crédito,App,Itabira,MG,49.39,0.0,49.39
4074,2025-05-04,1964,Garrafa Térmica,Esportes,44.22,1,0.0,Pix,Site,Rio de Janeiro,RJ,44.22,0.0,44.22
3959,2025-05-04,2367,Notebook,Eletrônicos,3504.84,1,0.0,Cartão de Débito,Marketplace,Niterói,RJ,3504.84,0.0,3504.84
3778,2025-05-04,1006,Perfume,Beleza,180.35000000000002,1,10.0,Cartão de Débito,Marketplace,São Paulo,SP,180.35000000000002,18.035000000000004,162.31500000000003
5352,2025-05-05,1709,Hidratante,Beleza,45.98,1,5.0,Pix,Site,Niterói,RJ,45.98,2.299,43.681
543,2025-05-05,1003,Luva,Esportes,63.75,1,5.0,Cartão de Crédito,Site,Campinas,SP,63.75,3.1875,60.5625
5696,2025-05-05,2417,Calça,Roupas,120.32,1,15.0,Pix,Site,Salvador,BA,120.32,18.048,102.27199999999999
1230,2025-05-05,1599,Monitor,Eletrônicos,883.4,2,15.0,Cartão de Débito,Marketplace,Belo Horizonte,MG,1766.8,265.02,1501.78
3377,2025-05-05,1397,Luminária,Casa,89.655,4,0.0,Pix,App,Rio de Janeiro,RJ,358.62,0.0,358.62
1708,2025-05-05,2175,Camiseta,Roupas,59.4,2,0.0,Boleto,Site,Ribeirão Preto,SP,118.8,0.0,118.8
424,2025-05-05,1748,Garrafa Térmica,Esportes,43.33,2,0.0,Cartão de Crédito,Marketplace,Niterói,RJ,86.66,0.0,86.66
3147,2025-05-05,2244,Monitor,Eletrônicos,913.46,4,0.0,Boleto,App,Salvador,BA,3653.84,0.0,3653.84
2077,2025-05-05,1326,Notebook,Eletrônicos,3079.69,1,15.0,Boleto,App,Ilhéus,BA,3079.69,461.95349999999996,2617.7365
5968,2025-05-05,1569,Celular,Eletrônicos,1944.46,2,0.0,Boleto,Marketplace,Itabira,MG,3888.92,0.0,3888.92
964,2025-05-05,1273,Mouse,Eletrônicos,76.7,3,0.0,Cartão de Crédito,Site,São Paulo,SP,230.10000000000002,0.0,230.10000000000002
5894,2025-05-05,1149,Tênis,Roupas,295.69,2,5.0,Cartão de Débito,App,Itabira,MG,591.38,29.569000000000003,561.811
824,2025-05-05,1429,Hidratante,Beleza,43.24,1,0.0,Cartão de Débito,App,Ribeirão Preto,SP,43.24,0.0,43.24
3122,2025-05-05,2351,Vestido,Roupas,172.75,1,0.0,Boleto,App,Campos,RJ,172.75,0.0,172.75
3244,2025-05-05,1964,Camiseta,Roupas,59.6,2,0.0,Cartão de Débito,App,Itabira,MG,119.2,0.0,119.2
375,2025-05-05,1212,Sabonete,Beleza,11.44,1,0.0,Cartão de Débito,Marketplace,São Paulo,SP,11.44,0.0,11.44
1900,2025-05-05,1927,Luva,Esportes,67.29,3,15.0,Pix,Marketplace,Campinas,SP,201.87,30.2805,171.58950000000002
5292,2025-05-05,1299,Tênis,Roupas,260.33,2,0.0,Cartão de Débito,Site,Ilhéus,BA,520.66,0.0,520.66
3086,2025-05-05,2246,Celular,Eletrônicos,2054.74,1,0.0,Boleto,App,Campos,RJ,2054.74,0.0,2054.74
2164,2025-05-05,1149,Cadeira,Casa,279.15,2,10.0,Boleto,Marketplace,Itabira,MG,558.3,55.83,502.46999999999997
3830,2025-05-06,1340,Maquiagem,Beleza,104.23,1,5.0,Boleto,Marketplace,São Paulo,SP,104.23,5.211500000000001,99.0185
986,2025-05-06,1595,Headset,Eletrônicos,224.09,1,15.0,Cartão de Débito,Site,São Paulo,SP,224.09,33.6135,190.4765
5678,2025-05-06,1631,Cadeira,Casa,251.7,1,0.0,Cartão de Crédito,App,Campos,RJ,251.7,0.0,251.7
1948,2025-05-06,1004,Hidratante,Beleza,41.54,4,0.0,Cartão de Débito,Site,Petrópolis,RJ,166.16,0.0,166.16
5128,2025-05-06,2036,Protetor Solar,Beleza,51.39,2,15.0,Pix,Marketplace,Salvador,BA,102.78,15.417,87.363
2159,2025-05-06,1741,Mouse,Eletrônicos,80.16,2,10.0,Boleto,Site,Campos,RJ,160.32,16.032,144.28799999999998
3384,2025-05-06,2007,Tênis,Roupas,273.34,2,0.0,Boleto,Marketplace,Salvador,BA,546.68,0.0,546.68
4806,2025-05-06,1397,Almofada,Casa,38.66,2,15.0,Pix,App,Rio de Janeiro,RJ,77.32,11.597999999999999,65.722
4558,2025-05-06,1023,Mesa,Casa,573.25,3,0.0,Cartão de Crédito,Site,Itabira,MG,1719.75,0.0,1719.75
4123,2025-05-06,2343,Celular,Eletrônicos,1826.14,4,0.0,Cartão de Crédito,App,Salvador,BA,7304.56,0.0,7304.56
2583,2025-05-06,1830,Tênis,Roupas,323.17,4,15.0,Cartão de Débito,App,Rio de Janeiro,RJ,1292.68,193.90200000000002,1098.778
1439,2025-05-06,2423,Shampoo,Beleza,34.95,2,15.0,Boleto,Site,Belo Horizonte,MG,69.9,10.485000000000001,59.415000000000006
2549,2025-05-06,2445,Jaqueta,Roupas,214.85,3,15.0,Pix,Marketplace,Contagem,MG,644.55,96.68249999999999,547.8675
2403,2025-05-06,1235,Almofada,Casa,45.175,1,15.0,Cartão de Débito,Site,Ilhéus,BA,45.175,6.776249999999999,38.39875
1244,2025-05-06,2199,Boné,Roupas,45.62,1,0.0,Cartão de Débito,App,Rio de Janeiro,RJ,45.62,0.0,45.62
1211,2025-05-07,1238,Perfume,Beleza,198.19,1,15.0,Pix,Marketplace,Rio de Janeiro,RJ,198.19,29.728499999999997,168.4615
4046,2025-05-07,1075,Shampoo,Beleza,30.74,2,0.0,Boleto,Site,Campos,RJ,61.48,0.0,61.48
5071,2025-05-07,1622,Protetor Solar,Beleza,53.18,1,0.0,Cartão de Débito,Marketplace,Vitória da Conquista,BA,53.18,0.0,53.18
5942,2025-05-07,2451,Celular,Eletrônicos,1839.89,1,0.0,Boleto,Marketplace,Santos,SP,1839.89,0.0,1839.89
5489,2025-05-07,2414,Cadeira,Casa,268.15,1,5.0,Boleto,Site,Campinas,SP,268.15,13.407499999999999,254.74249999999998
128,2025-05-07,1893,Tênis,Roupas,290.74,2,10.0,Cartão de Crédito,App,Rio de Janeiro,RJ,581.48,58.148,523.332
3740,2025-05-07,1511,Camiseta,Roupas,60.52,3,0.0,Cartão de Débito,Marketplace,Rio de Janeiro,RJ,181.56,0.0,181.56
2333,2025-05-07,2057,Notebook,Eletrônicos,3774.2,4,10.0,Boleto,App,Campinas,SP,15096.8,1509.68,13587.119999999999
4926,2025-05-07,1922,Tênis,Roupas,331.28,2,0.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,662.56,0.0,662.56
1630,2025-05-07,1221,Bola,Esportes,79.52,2,0.0,Pix,Site,Niterói,RJ,159.04,0.0,159.04
5021,2025-05-07,2161,Luminária,Casa,82.02,3,15.0,Boleto,Marketplace,Feira de Santana,BA,246.06,36.909,209.151
5448,2025-05-07,2498,Celular,Eletrônicos,1826.14,2,15.0,Cartão de Débito,Marketplace,Ribeirão Preto,SP,3652.28,547.842,3104.438
2195,2025-05-07,1331,Garrafa Térmica,Esportes,48.41,2,0.0,Cartão de Crédito,App,Santos,SP,96.82,0.0,96.82
343,2025-05-07,1325,Shampoo,Beleza,34.95,4,15.0,Cartão de Crédito,App,Ilhéus,BA,139.8,20.970000000000002,118.83000000000001
3610,2025-05-07,2304,Vestido,Roupas,159.71,1,0.0,Cartão de Crédito,Marketplace,Itabira,MG,159.71,0.0,159.71
1429,2025-05-07,2181,Perfume,Beleza,175.27,1,5.0,Cartão de Crédito,Marketplace,Vitória da Conquista,BA,175.27,8.7635,166.50650000000002
5703,2025-05-07,1284,Vestido,Roupas,178.345,1,10.0,Boleto,App,Betim,MG,178.345,17.834500000000002,160.5105
2971,2025-05-07,1309,Tênis,Roupas,295.69,1,15.0,Boleto,App,Vitória da Conquista,BA,295.69,44.3535,251.3365
2812,2025-05-08,2422,Protetor Solar,Beleza,54.04,2,0.0,Boleto,Marketplace,Vitória da Conquista,BA,108.08,0.0,108.08
3807,2025-05-08,2135,Hidratante,Beleza,43.84,2,0.0,Boleto,Site,Feira de Santana,BA,87.68,0.0,87.68
416,2025-05-08,1275,Teclado,Eletrônicos,139.95,2,0.0,Boleto,App,Ribeirão Preto,SP,279.9,0.0,279.9
5964,2025-05-08,1896,Camiseta,Roupas,54.9,2,5.0,Pix,Marketplace,Itabira,MG,109.8,5.49,104.31
3617,2025-05-08,1024,Jaqueta,Roupas,220.06,2,0.0,Cartão de Débito,App,Niterói,RJ,440.12,0.0,440.12
5012,2025-05-08,1907,Halter,Esportes,131.57,4,0.0,Pix,App,Rio de Janeiro,RJ,526.28,0.0,526.28
5429,2025-05-08,1827,Corda,Esportes,37.25,1,0.0,Pix,App,Itabira,MG,37.25,0.0,37.25
393,2025-05-08,1108,Corda,Esportes,30.02,4,0.0,Cartão de Crédito,Site,Belo Horizonte,MG,120.08,0.0,120.08
432,2025-05-08,1974,Camiseta,Roupas,61.9,1,0.0,Cartão de Crédito,Marketplace,Feira de Santana,BA,61.9,0.0,61.9
3951,2025-05-08,1785,Almofada,Casa,48.41,2,0.0,Pix,Marketplace,Campos,RJ,96.82,0.0,96.82
2341,2025-05-08,1760,Sabonete,Beleza,9.86,3,10.0,Cartão de Crédito,App,Ribeirão Preto,SP,29.58,2.958,26.622
423,2025-05-08,2328,Vestido,Roupas,200.6,3,5.0,Boleto,Site,Vitória da Conquista,BA,601.8,30.09,571.7099999999999
3412,2025-05-08,1577,Almofada,Casa,45.175,2,0.0,Cartão de Crédito,App,Salvador,BA,90.35,0.0,90.35
305,2025-05-08,1356,Camiseta,Roupas,63.19,2,0.0,Cartão de Crédito,App,Salvador,BA,126.38,0.0,126.38
249,2025-05-08,2464,Monitor,Eletrônicos,833.22,1,0.0,Cartão de Débito,App,Niterói,RJ,833.22,0.0,833.22
5511,2025-05-09,1492,Calça,Roupas,119.06,1,5.0,Cartão de Crédito,Site,Santos,SP,119.06,5.953,113.107
4967,2025-05-09,2299,Cadeira,Casa,227.17,1,0.0,Boleto,Marketplace,Feira de Santana,BA,227.17,0.0,227.17
1885,2025-05-09,2456,Maquiagem,Beleza,98.97,1,15.0,Cartão de Crédito,Marketplace,Feira de Santana,BA,98.97,14.8455,84.1245
1978,2025-05-09,1056,Perfume,Beleza,196.71,4,0.0,Boleto,Marketplace,Itabira,MG,786.84,0.0,786.84
3766,2025-05-09,1448,Teclado,Eletrônicos,132.75,3,0.0,Pix,Marketplace,Betim,MG,398.25,0.0,398.25
3053,2025-05-09,1929,Calça,Roupas,128.95,2,15.0,Cartão de Crédito,App,Vitória da Conquista,BA,257.9,38.684999999999995,219.21499999999997
348,2025-05-09,1970,Boné,Roupas,55.47,2,0.0,Pix,Marketplace,Salvador,BA,110.94,0.0,110.94
2060,2025-05-09,2197,Mesa,Casa,712.48,2,0.0,Cartão de Débito,Marketplace,Campos,RJ,1424.96,0.0,1424.96
3639,2025-05-09,1327,Luva,Esportes,59.83,2,10.0,Pix,Site,Niterói,RJ,119.66,11.966000000000001,107.69399999999999
1274,2025-05-09,1246,Tênis,Roupas,269.66,1,0.0,Cartão de Débito,Marketplace,São Paulo,SP,269.66,0.0,269.66
420,2025-05-09,1021,Garrafa Térmica,Esportes,46.02,2,0.0,Pix,Marketplace,Salvador,BA,92.04,0.0,92.04
5387,2025-05-09,2101,Luva,Esportes,65.12,1,10.0,Cartão de Crédito,Site,Belo Horizonte,MG,65.12,6.5120000000000005,58.608000000000004
1330,2025-05-09,1533,Teclado,Eletrônicos,149.99,3,0.0,Cartão de Débito,Site,Ilhéus,BA,449.97,0.0,449.97
3585,2025-05-09,1488,Hidratante,Beleza,34.99,2,0.0,Cartão de Débito,App,Vitória da Conquista,BA,69.98,0.0,69.98
4685,2025-05-09,1403,Shampoo,Beleza,39.68,1,0.0,Cartão de Crédito,Site,Campinas,SP,39.68,0.0,39.68
5769,2025-05-09,2046,Calça,Roupas,125.87,2,0.0,Cartão de Débito,Site,Belo Horizonte,MG,251.74,0.0,251.74
5753,2025-05-09,1314,Calça,Roupas,120.01,1,10.0,Boleto,App,Itabira,MG,120.01,12.001000000000001,108.009
3975,2025-05-09,1689,Cadeira,Casa,250.03,2,10.0,Cartão de Débito,App,Contagem,MG,500.06,50.006,450.054
5314,2025-05-09,2011,Teclado,Eletrônicos,151.96,3,0.0,Cartão de Crédito,Site,Vitória da Conquista,BA,455.88,0.0,455.88
4660,2025-05-09,2476,Vestido,Roupas,161.14,1,0.0,Cartão de Crédito,App,Santos,SP,161.14,0.0,161.14
5198,2025-05-09,1177,Monitor,Eletrônicos,786.84,1,5.0,Cartão de Débito,App,Niterói,RJ,786.84,39.342000000000006,747.498
4480,2025-05-10,1828,Mesa,Casa,678.16,2,0.0,Pix,Marketplace,Ilhéus,BA,1356.32,0.0,1356.32
897,2025-05-10,2214,Halter,Esportes,137.56,1,10.0,Pix,App,Ilhéus,BA,137.56,13.756,123.804
3637,2025-05-10,1735,Headset,Eletrônicos,255.17,3,0.0,Boleto,Marketplace,Vitória da Conquista,BA,765.51,0.0,765.51
2372,2025-05-10,2479,Boné,Roupas,53.55,2,0.0,Cartão de Débito,Marketplace,Salvador,BA,107.1,0.0,107.1
1826,2025-05-10,1761,Perfume,Beleza,180.35000000000002,1,0.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,180.35000000000002,0.0,180.35000000000002
5226,2025-05-10,1805,Tênis,Roupas,310.27,3,0.0,Cartão de Crédito,Site,Rio de Janeiro,RJ,930.81,0.0,930.81
293,2025-05-10,1500,Panela,Casa,155.06,1,0.0,Cartão de Crédito,App,Belo Horizonte,MG,155.06,0.0,155.06
5061,2025-05-10,1695,Sabonete,Beleza,8.79,1,0.0,Cartão de Débito,App,Campinas,SP,8.79,0.0,8.79
3525,2025-05-10,1187,Hidratante,Beleza,38.56,1,0.0,Pix,Site,Niterói,RJ,38.56,0.0,38.56
4743,2025-05-10,1279,Panela,Casa,139.67,3,0.0,Cartão de Débito,Site,Campos,RJ,419.01,0.0,419.01
890,2025-05-10,1147,Luva,Esportes,64.64,3,5.0,Boleto,App,Ilhéus,BA,193.92000000000002,9.696000000000002,184.22400000000002
2643,2025-05-10,2446,Shampoo,Beleza,34.95,4,10.0,Boleto,Marketplace,Betim,MG,139.8,13.980000000000002,125.82000000000001
3282,2025-05-10,2254,Almofada,Casa,45.175,1,0.0,Cartão de Débito,Site,Niterói,RJ,45.175,0.0,45.175
4227,2025-05-10,2347,Panela,Casa,139.67,1,0.0,Cartão de Débito,Site,Itabira,MG,139.67,0.0,139.67
2721,2025-05-10,2479,Monitor,Eletrônicos,830.39,3,5.0,Boleto,App,Niterói,RJ,2491.17,124.55850000000001,2366.6115
1955,2025-05-10,2248,Panela,Casa,139.67,1,0.0,Boleto,App,Rio de Janeiro,RJ,139.67,0.0,139.67
182,2025-05-10,1791,Panela,Casa,142.24,4,0.0,Cartão de Débito,Marketplace,Santos,SP,568.96,0.0,568.96
136,2025-05-11,1308,Bicicleta,Esportes,1512.97,1,5.0,Cartão de Crédito,App,Santos,SP,1512.97,75.6485,1437.3215
5005,2025-05-11,2458,Garrafa Térmica,Esportes,46.02,1,5.0,Boleto,Site,Niterói,RJ,46.02,2.301,43.719
5946,2025-05-11,1584,Vestido,Roupas,203.76,2,0.0,Cartão de Débito,App,Feira de Santana,BA,407.52,0.0,407.52
2935,2025-05-11,2288,Celular,Eletrônicos,1826.14,3,10.0,Pix,Marketplace,Contagem,MG,5478.42,547.842,4930.578
2898,2025-05-11,2375,Jaqueta,Roupas,205.29,2,15.0,Pix,Marketplace,Salvador,BA,410.58,61.586999999999996,348.993
1237,2025-05-11,2058,Vestido,Roupas,178.345,2,0.0,Cartão de Débito,App,Contagem,MG,356.69,0.0,356.69
5335,2025-05-11,1584,Shampoo,Beleza,37.09,3,15.0,Boleto,Site,Niterói,RJ,111.27000000000001,16.6905,94.57950000000001
2408,2025-05-11,1773,Camiseta,Roupas,59.4,2,5.0,Cartão de Débito,App,Vitória da Conquista,BA,118.8,5.94,112.86
1995,2025-05-11,1855,Vestido,Roupas,182.87,2,10.0,Pix,Marketplace,Contagem,MG,365.74,36.574000000000005,329.166
1061,2025-05-12,1959,Perfume,Beleza,180.21,1,10.0,Boleto,App,Ilhéus,BA,180.21,18.021,162.18900000000002
437,2025-05-12,2156,Panela,Casa,154.91,1,5.0,Boleto,Marketplace,Petrópolis,RJ,154.91,7.7455,147.1645
439,2025-05-12,1282,Bicicleta,Esportes,1623.39,1,0.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,1623.39,0.0,1623.39
1908,2025-05-12,1970,Boné,Roupas,42.52,1,0.0,Pix,App,Campinas,SP,42.52,0.0,42.52
5135,2025-05-12,2497,Maquiagem,Beleza,96.9,1,0.0,Cartão de Crédito,Site,Campinas,SP,96.9,0.0,96.9
1605,2025-05-12,1772,Cadeira,Casa,262.65,1,0.0,Boleto,App,São Paulo,SP,262.65,0.0,262.65
990,2025-05-12,2231,Headset,Eletrônicos,236.51,1,5.0,Cartão de Débito,Site,Campinas,SP,236.51,11.8255,224.68449999999999
3967,2025-05-12,2289,Luva,Esportes,67.42,1,0.0,Pix,Marketplace,Betim,MG,67.42,0.0,67.42
3719,2025-05-12,2428,Garrafa Térmica,Esportes,51.42,3,15.0,Cartão de Débito,Site,Campos,RJ,154.26,23.139,131.12099999999998
2832,2025-05-12,1680,Vestido,Roupas,167.97,4,5.0,Pix,Site,Betim,MG,671.88,33.594,638.286
4862,2025-05-12,1403,Notebook,Eletrônicos,3226.87,3,5.0,Cartão de Débito,Site,Feira de Santana,BA,9680.61,484.0305000000001,9196.5795
4427,2025-05-12,1716,Headset,Eletrônicos,246.49,1,0.0,Boleto,App,São Paulo,SP,246.49,0.0,246.49
2691,2025-05-12,1427,Shampoo,Beleza,39.75,2,0.0,Cartão de Débito,App,Niterói,RJ,79.5,0.0,79.5
656,2025-05-12,1455,Maquiagem,Beleza,101.97,3,0.0,Pix,Marketplace,Rio de Janeiro,RJ,305.90999999999997,0.0,305.90999999999997
307,2025-05-12,2192,Calça,Roupas,126.71,2,0.0,Boleto,Site,Ilhéus,BA,253.42,0.0,253.42
5826,2025-05-12,2167,Hidratante,Beleza,39.54,2,0.0,Cartão de Débito,Site,Salvador,BA,79.08,0.0,79.08
2047,2025-05-12,2309,Bicicleta,Esportes,1512.97,1,0.0,Cartão de Débito,Site,Santos,SP,1512.97,0.0,1512.97
258,2025-05-12,1233,Headset,Eletrônicos,236.95,1,0.0,Boleto,Marketplace,Santos,SP,236.95,0.0,236.95
2671,2025-05-12,2236,Shampoo,Beleza,40.24,1,0.0,Pix,Site,Ilhéus,BA,40.24,0.0,40.24
4312,2025-05-12,1259,Halter,Esportes,131.57,1,5.0,Cartão de Débito,App,Niterói,RJ,131.57,6.5785,124.99149999999999
493,2025-05-12,1739,Boné,Roupas,54.52,1,0.0,Cartão de Débito,App,Betim,MG,54.52,0.0,54.52
2325,2025-05-12,1676,Garrafa Térmica,Esportes,46.09,4,5.0,Cartão de Débito,Site,Campos,RJ,184.36,9.218000000000002,175.14200000000002
4961,2025-05-12,1201,Celular,Eletrônicos,1910.16,1,10.0,Boleto,Site,Betim,MG,1910.16,191.01600000000002,1719.144
